"","16S_1","16S_10","16S_100","16S_101","16S_102","16S_103","16S_104","16S_105","16S_106","16S_107","16S_108","16S_109","16S_11","16S_110","16S_111","16S_112","16S_113","16S_114","16S_115","16S_116","16S_117","16S_118","16S_119","16S_12","16S_120","16S_121","16S_122","16S_123","16S_124","16S_125","16S_126","16S_127","16S_128","16S_129","16S_13","16S_130","16S_131","16S_132","16S_133","16S_134","16S_135","16S_136","16S_137","16S_138","16S_139","16S_14","16S_140","16S_141","16S_142","16S_143","16S_144","16S_145","16S_146","16S_147","16S_148","16S_149","16S_15","16S_150","16S_151","16S_152","16S_153","16S_154","16S_16","16S_17","16S_18","16S_19","16S_2","16S_20","16S_21","16S_22","16S_23","16S_24","16S_25","16S_26","16S_27_r","16S_28","16S_28_r","16S_29","16S_3","16S_30","16S_31","16S_32","16S_33","16S_34","16S_35_r","16S_36","16S_37_r","16S_38","16S_39","16S_4","16S_40","16S_41","16S_42","16S_43","16S_44","16S_45","16S_46","16S_47","16S_48","16S_5","16S_50","16S_51","16S_51_r","16S_52","16S_52_r","16S_53","16S_53_r","16S_54","16S_54_r","16S_55","16S_56","16S_57","16S_58","16S_59","16S_6","16S_60","16S_61","16S_62","16S_63","16S_64","16S_65","16S_66","16S_67","16S_68","16S_69","16S_7","16S_70","16S_71","16S_72","16S_73","16S_74","16S_75","16S_76","16S_78_r","16S_79","16S_8","16S_80_r","16S_81","16S_82","16S_83","16S_84","16S_84_manual","16S_85_r","16S_86","16S_87","16S_88_r","16S_9","16S_90_r","16S_92_r","16S_93","16S_94","16S_95","16S_96_r","16S_97","16S_97_r","16S_98_r","16S_99","16S_P1_ext_neg","16S_P1_mPNA_NTC","16S_P1_mock","16S_P237_NOV_2020","16S_P26_NOV_2020","16S_P2_NTC1_pPNA","16S_P2_ext_neg_1","16S_P2_ext_neg_2","16S_P2_mock","16S_P2_mock_pPNA","16S_P41_NOV_2020","16S_P42_NOV_2020","16S_P43_NOV_2020","16S_P44_NOV_2020"
"16S_1",0,0.75246759122406,0.786660719380932,0.752537713797794,0.807188430443949,0.744591697096425,0.803512037525306,0.764479865582406,0.800849687806553,0.777248422090207,0.797468762111422,0.787561934242933,0.742257416937493,0.789200510662114,0.766075304383228,0.769327261634634,0.81164552570411,0.79201860930266,0.777561625818865,0.788233337928121,0.793116645554073,0.793036724333972,0.807381495108872,0.731346667961036,0.792965742057825,0.815783227714226,0.778810392972861,0.750086344611351,0.824955688064686,0.788252062381945,0.806055072888701,0.800631499936022,0.809078212795113,0.802387388968859,0.65503616574111,0.807730878911296,0.780069696961173,0.783623420399237,0.829117668022246,0.804177020942317,0.813343936140477,0.741625895979642,0.797035366718819,0.810066480321555,0.786996979838381,0.818439544472493,0.852514330818505,0.859893770635168,0.864956526299059,0.88349243759026,0.872292960109561,0.844522176725975,0.832335289444842,0.85278785683983,0.890448221768141,0.929340084145359,0.893325224333148,0.916808090351224,0.909372758643571,0.895875689954145,0.871227359342241,0.91338799614168,0.67285691997815,0.770640080984405,0.760947232761747,0.742184492331813,0.760953283402448,0.729451294633613,0.764864322171687,0.674591192454188,0.785865295116883,0.760527367282679,0.75332190224119,0.731816994897977,0.857866372342049,0.833651727849019,0.871032207830981,0.922162005821434,0.789197221740369,0.639846853392775,0.758391859920585,0.766599675752124,0.742579012333345,0.750853069337311,0.889424734938078,0.716370115721806,0.898871961981859,0.618345997872984,0.786534581341817,0.748889966116996,0.737162017200965,0.799100370394193,0.72335540446459,0.854704389918655,0.749137918498712,0.75645508206005,0.633204358931729,0.731435330751888,0.79035407768985,0.764106240345698,0.70287883317079,0.7895122349935,0.800276374046866,0.74088979376307,0.76621209543889,0.764140383189194,0.772925065858484,0.692237045855092,0.746933316753688,0.759903430230377,0.798161080374055,0.78748602432427,0.718339934382565,0.698117724878671,0.725070240129508,0.750333253369012,0.645327284523854,0.776878794000257,0.713595011853915,0.862085619357568,0.795389773003597,0.744816668720471,0.886316102102779,0.831250659662962,0.720018818713489,0.911473680210478,0.765628644067999,0.76873678731617,0.776421177235168,0.718045138496314,0.759806473612461,0.743990700048934,0.883423106005545,0.730010913295978,0.750907157016293,0.711538051203113,0.737073248211211,0.749714762541205,0.796315758974197,0.747328456086131,0.834479507070684,0.774338232985192,0.8134626964473,0.734377775210553,0.860077121120899,0.758403009603052,0.749960391776114,0.93101106791826,0.77629831967874,0.755024157374765,0.80664357038388,0.8401436838685,0.754014787024545,0.741041598124215,0.796990219074338,0.70368153921449,0.762307398631216,0.900193690827278,0.952820831464538,0.925279998620372,0.938303735111851,0.910158279681067,0.915482232723231,0.920627883006351,0.921906700800153,0.912465850660168,0.868813382558093,0.852274146282408,0.785114496888802,0.85411251305206,0.874334601760139
"16S_10",0.75246759122406,0,0.789808482327515,0.792610762523033,0.820392402447039,0.800683670879059,0.781771063318717,0.805953735648478,0.806758984524396,0.815333667400161,0.782760974492404,0.785881797763779,0.6673570301414,0.802963405927866,0.809033831691168,0.809029544888213,0.7972505538695,0.771404663801389,0.791514379347201,0.802145056530697,0.776215969818695,0.804351236274562,0.812673474708319,0.80582777829898,0.800346164410084,0.814254812873462,0.794157957275527,0.800076539800696,0.83215027627538,0.787277669457547,0.815394350376027,0.801799684579946,0.794199092581254,0.805904066733878,0.749661790853381,0.805240302844508,0.829019936128083,0.773219865792914,0.849234896403967,0.801643726044597,0.802043484721337,0.80326532784552,0.806052360851163,0.81240883432914,0.78022745563753,0.782774436945809,0.88453501183293,0.871692551797499,0.887681019224327,0.896813891082953,0.885977483565601,0.866348732453669,0.853547818286047,0.859125764099452,0.896660002568594,0.921966681767956,0.909986787684963,0.908421055538304,0.901868449947372,0.878025144394769,0.873373067214096,0.922544899512088,0.781942928800984,0.744102958765313,0.682719053312044,0.726736492043899,0.709966946094898,0.697325501569018,0.71651787657757,0.787331801346627,0.74337866794292,0.678665113029008,0.749820596193316,0.7159440207664,0.876002335198094,0.86097505263198,0.882964382035012,0.928313456566026,0.731043209480834,0.746655619144425,0.730982554313751,0.624752644254895,0.715124209555795,0.707457584728585,0.91122575863189,0.752849030465034,0.911726719776847,0.733459949520126,0.732893464999316,0.753711815923827,0.367801475371459,0.810272269301617,0.719990382402416,0.875922440022645,0.722203661180258,0.706868138463933,0.764093228876757,0.718869760714581,0.63357876062388,0.697465075181401,0.725209256702634,0.764333052808752,0.785736335105235,0.781176937085611,0.789278318248275,0.710764855737899,0.724684488474891,0.776545623004128,0.836848386871741,0.730493200795479,0.803836946931455,0.751609691450319,0.72414251935407,0.74160039462318,0.725024362323655,0.714845623924859,0.800163430682408,0.731253851377984,0.766469436585138,0.889482010287487,0.800755505775089,0.750516059300844,0.907206979573707,0.860875306879975,0.698695087380417,0.922955934113259,0.739146012823435,0.37049624032871,0.643535992681111,0.820886063702156,0.746194177492121,0.75416673216949,0.905866161665608,0.707068630241462,0.727205392356449,0.822190776549706,0.766230395172143,0.742868482169981,0.80358423535583,0.633763737994122,0.84544854068519,0.79008278966455,0.860356342206411,0.644173188414299,0.873618859920439,0.706932461297213,0.691560913100732,0.944047051673146,0.802154512858802,0.755618430696764,0.757174686771148,0.85614816198242,0.714701708696137,0.750577898527236,0.795758742846632,0.734576678627515,0.67933886065793,0.886888766435164,0.95140394498679,0.958250848274339,0.958066787909749,0.918938067100867,0.935048345457516,0.915438403878414,0.909925006706422,0.941221001760115,0.903090555787131,0.88073354995443,0.761031142842339,0.883268267306893,0.900378585060466
"16S_100",0.786660719380932,0.789808482327515,0,0.650282125619713,0.694580152562996,0.633129356776396,0.638164909740263,0.652053949091341,0.581676410165938,0.661569437129767,0.512219877750487,0.646874500625028,0.821667108717056,0.566784846061704,0.642167611490807,0.661682514924238,0.581763577922323,0.679217631597858,0.646380318692752,0.5769262433658,0.621301546686303,0.508127030011716,0.588806038464197,0.821048502127848,0.634452799449822,0.588276928787973,0.514135669582841,0.637736103534684,0.769310753557392,0.569555195642643,0.581168618264057,0.576492949476784,0.601032589639026,0.599991011845005,0.804042277165191,0.602363569759392,0.674806090002562,0.680459561027552,0.794295824907315,0.580147501367383,0.620757654541141,0.626579433842892,0.721997649582045,0.588542377363852,0.502226943403801,0.870785646170307,0.908473657504192,0.902639038932607,0.919725975601898,0.916482826362032,0.91779222475389,0.873312906419894,0.877212875829261,0.863249334813105,0.878783659635016,0.914282661828678,0.937305387508102,0.877804407488385,0.878938389714156,0.858674221578758,0.846719102202578,0.891878357922565,0.864405800407,0.760455354835829,0.830632615964552,0.810531319757634,0.831385427246415,0.788679847021813,0.79047208163163,0.855005297523984,0.780565762449538,0.809803549621357,0.853990777977373,0.77534144783245,0.92441074903185,0.91133860477,0.932514755621591,0.956284948554441,0.771394838384639,0.811648979178946,0.769732986472601,0.805877724947254,0.758961454891824,0.788954948396856,0.951274533875021,0.761178754692672,0.948090582619804,0.789897323820346,0.76622547508159,0.81301932342637,0.787537896291426,0.868090931649245,0.810489785900604,0.920982900379748,0.726578579041237,0.8008420566796,0.839302569951043,0.761962930110933,0.807912114708339,0.810572073331153,0.826970114833435,0.871024830402793,0.890205781700373,0.829556174490357,0.864334333442521,0.791744567724075,0.803457184757744,0.861537935975655,0.900693026811727,0.781760524270439,0.869677042334202,0.849815665186395,0.821641898694944,0.733633233416395,0.778417164063386,0.811827390282798,0.828109473849823,0.774773072284957,0.792748637142073,0.916525593863323,0.880876435867255,0.832620069676048,0.934920443460841,0.915026774613088,0.798808690339687,0.944960813641892,0.767520890434585,0.807939608344959,0.789192113308267,0.878287380157545,0.859705160203244,0.834427708850458,0.944717293372249,0.775612365984498,0.766838908503691,0.876183036829192,0.809263213293561,0.772569725924737,0.850420213324669,0.783150153596535,0.91585212768273,0.840979454445446,0.894612079542596,0.785411743578176,0.917012750295911,0.782545664931532,0.743158279754665,0.96500702509867,0.867402531135808,0.816969646329811,0.860271023489685,0.903197455353581,0.793185923704964,0.848931339014118,0.879761674895871,0.778903615621875,0.822964242218267,0.93955507286045,0.97122583512155,0.962730945982492,0.964718217098594,0.942907510053953,0.957479252470925,0.949701606644187,0.942662977392616,0.958595473981187,0.923472568734033,0.914184658340744,0.798019567058481,0.905294682692466,0.933284755012202
"16S_101",0.752537713797794,0.792610762523033,0.650282125619713,0,0.602483223254748,0.591124632384824,0.737865069787757,0.556669516983443,0.687092881878429,0.54951124946074,0.675417158630471,0.608216788308177,0.809861134279518,0.612094859222253,0.565624141573179,0.535249526120405,0.677329434624911,0.691573353346962,0.677244621345667,0.673225059679082,0.686479710123919,0.678628651275545,0.697283331115646,0.796919458864071,0.584037322024101,0.702564229818751,0.651553456469851,0.527656118585553,0.754599333090189,0.649518600262869,0.683877460886364,0.679208045264434,0.706697136990358,0.689108143374815,0.772473887927178,0.687367627901807,0.549924575005937,0.723478696549951,0.746336196869981,0.678176652174994,0.73355435998282,0.552537003896562,0.625691395138088,0.672031378702737,0.656981150640521,0.860679224960365,0.865814302115555,0.863193283565888,0.885040760148143,0.891781090798783,0.877871420047733,0.850554801141955,0.851552775284718,0.861612221149039,0.882464621251118,0.923337567458523,0.91651979247297,0.899319507548779,0.889405190199706,0.878617241347496,0.860417810061038,0.901912906686721,0.801662358736803,0.817578338750723,0.80777566969895,0.787934723560369,0.799344541074895,0.813709986687284,0.811953476648302,0.778315973210922,0.831523603573463,0.793768036841716,0.800711671798878,0.804446906838047,0.891365425445096,0.880227811029372,0.890304482362995,0.943852260390345,0.833998676362896,0.756809487158442,0.819449342688255,0.807652742861663,0.807067320478786,0.796274083606418,0.925297192850058,0.772504550182802,0.932255196140354,0.739566905597957,0.831386846351586,0.782016712109724,0.788591763785772,0.845979922381683,0.749233593493642,0.897356297334914,0.794379233510907,0.805489789143274,0.79947458072161,0.794667676087843,0.827809032143744,0.811267974701047,0.774123219556354,0.84387784196476,0.860695721503109,0.80213843594534,0.817103193447562,0.792174063575823,0.810114572515877,0.823730406482558,0.84946902776528,0.821692573437034,0.844892258027087,0.807619069864182,0.798537505426481,0.755759418824638,0.800038669775322,0.810092613081018,0.768132998468282,0.823609915871772,0.789103235086602,0.887306008880368,0.843017160787198,0.807319550964622,0.91439208139221,0.88179221796405,0.793499443120387,0.927228839108939,0.812131792174604,0.803818005380125,0.812620855649255,0.798947159944712,0.838179540045842,0.804653070692217,0.913250328061868,0.780411874629928,0.787422168930743,0.822441311326656,0.781038583139811,0.796857219152476,0.808379983468056,0.805575520274058,0.882111646915384,0.823342636785254,0.870913882031023,0.798766974451319,0.892253064877184,0.799868379299525,0.792857663228745,0.958890633272958,0.847546443672722,0.802469607948676,0.852025816185657,0.881251020314064,0.818080403701706,0.844177403238682,0.874720724221018,0.813046364201311,0.810554218040617,0.905646757692498,0.962643376662068,0.943333253200669,0.946720866388165,0.920832925638791,0.9374901984177,0.926296308469624,0.934420226640733,0.937571258414618,0.880719843776594,0.876386935953018,0.792888122358838,0.873469811799722,0.904138151373298
"16S_102",0.807188430443949,0.820392402447039,0.694580152562996,0.602483223254748,0,0.676597019442767,0.718445993577191,0.660974825580187,0.716434515910161,0.615073245400704,0.724153422044601,0.620916956151275,0.801948554484114,0.701303545574225,0.649009928212176,0.599154879604326,0.704447781216229,0.720946585367069,0.676721390021404,0.692877494685053,0.697823009417869,0.704086987781507,0.737235969791036,0.786961382851049,0.652518216485455,0.730270040414025,0.646978168095031,0.62106885110947,0.775412007956386,0.670957940697175,0.709223573464418,0.729692589518786,0.715929841906341,0.725975000883695,0.820725518464421,0.714821889635477,0.58794465434454,0.712429028604386,0.770499502852588,0.725169744778331,0.749948404563025,0.681976993825737,0.49775859616023,0.701451076668265,0.720706382832557,0.797302539896686,0.850295274119556,0.853440642370689,0.853888114174921,0.857847607784131,0.846824888598881,0.841161324911844,0.850883607522429,0.874281057559293,0.840333395952011,0.908702621684548,0.856762353665899,0.901968850607776,0.886368038808206,0.884552537861259,0.864676285160039,0.886373574184664,0.830734755723222,0.838183485004329,0.824958099257286,0.779693135737553,0.800040748196243,0.843545617406194,0.810415990926278,0.791182607795911,0.845969194089558,0.804480509776895,0.796504701809851,0.8138917320608,0.859334602900804,0.866778743261877,0.874403463029737,0.895523819960343,0.845303862763029,0.777057795362204,0.823992955559199,0.817273880356072,0.816559364991402,0.806196737825418,0.896702301640728,0.778778755711088,0.88519495587645,0.79742130455204,0.84716705992827,0.729475120760175,0.796498699554217,0.795804417133228,0.809544972154473,0.885908434487335,0.82028475807522,0.82227865552854,0.831443759688548,0.807784803875899,0.822585095775219,0.809392146222555,0.820147213002285,0.810462437254121,0.829776006892096,0.783239748226939,0.778925183355301,0.809252984638297,0.814937107780645,0.823576125005163,0.83786664615743,0.844419993264541,0.796128092656906,0.81121090784121,0.793080459497313,0.779602645929763,0.82333515580443,0.816080194589814,0.808323506193399,0.84057600665582,0.778563220515702,0.835881399028273,0.803609205380622,0.80875090274663,0.863893255421588,0.820487058764995,0.840712766279957,0.880754934573826,0.821981462393423,0.827282887543895,0.815177803021008,0.818356384914986,0.831473048596567,0.806286612210309,0.877068724862872,0.813229533977358,0.813312571636014,0.823455299623866,0.789170300117391,0.829275631148609,0.775582258639361,0.826504419487553,0.859320491652908,0.790313077487786,0.820987096111111,0.827925082524403,0.837835925465838,0.824602396048576,0.798876772680333,0.928072894945982,0.830330606068378,0.82109725828109,0.847105480831578,0.835414056046726,0.832560871911417,0.817017670799165,0.842411193809945,0.837355339393824,0.818733921832268,0.890368103881054,0.946009704366965,0.928542400240996,0.934980241474202,0.884670757276514,0.920265690510778,0.912560077600441,0.907436658373042,0.925028742161274,0.848185603521392,0.832108087406315,0.783406799023246,0.828513487298573,0.876743066594785
"16S_103",0.744591697096425,0.800683670879059,0.633129356776396,0.591124632384824,0.676597019442767,0,0.716815932938397,0.543930925075031,0.655512568436446,0.564672238082321,0.645475125178846,0.636434189511462,0.817710572600194,0.617571991599027,0.540704616480469,0.615021212901258,0.665363647562633,0.678098796119046,0.694154366832115,0.64798063314087,0.691536260891793,0.639904835350624,0.66078450043687,0.818973380609064,0.603995218882537,0.657628968790668,0.646937319584097,0.550922956324491,0.772042803725742,0.635958018967695,0.653756253882769,0.661605888067182,0.669399018253726,0.668054035197459,0.749831805074473,0.664872287485236,0.601993882773662,0.690000054538946,0.771985914292931,0.655315677713693,0.679232228060882,0.566961903384036,0.685078388428126,0.646096936781144,0.634441176684167,0.890088613795984,0.90919267385849,0.902640797321689,0.913871596920319,0.913263689711865,0.907202966428176,0.881678283518192,0.875895233911907,0.876693168386391,0.868201185762403,0.909257227976572,0.940105241651802,0.88839851838793,0.878390264492107,0.865552221070952,0.863989096428629,0.891465489249161,0.834596791090898,0.778572322705196,0.829865999645447,0.810017779275859,0.821412779977723,0.786619321161128,0.784945548296224,0.80242818717592,0.803653566435542,0.804152963336638,0.84811965322299,0.782532859274319,0.916473813421346,0.913057884653889,0.923817999062445,0.953349924125303,0.796753303626555,0.772781062542915,0.781378956293676,0.810264536419993,0.778613420618666,0.799119188938052,0.951683286845786,0.793977802081464,0.952071003824772,0.728276589659571,0.796406967502346,0.812666107589815,0.790722093209841,0.877633398665417,0.797257139608475,0.921854208998517,0.749715143521319,0.815034814972172,0.815159593642208,0.764004666956787,0.821415569642962,0.803114612271964,0.808780539300352,0.862962861283696,0.883057267471581,0.839490295916949,0.860414970901876,0.796547493936538,0.812726057829935,0.813197547385846,0.88066555769415,0.795114907268749,0.878874180243504,0.837620389518345,0.819888699444206,0.774622879641162,0.768598294117086,0.816141236031407,0.755756063089978,0.790975921410786,0.811696479504366,0.913631442189855,0.873405113792888,0.816345727361118,0.939289504878917,0.911487729647995,0.780300619526775,0.949072413217446,0.785824222076709,0.814656530619505,0.80923875338374,0.836735736911988,0.860863763935402,0.829792859846096,0.938963202588663,0.774236268355873,0.75593070662406,0.82462874489816,0.806973232009671,0.767439074191437,0.837372439143009,0.799976000835452,0.908051002735235,0.832553451128402,0.885445595707118,0.797477069453506,0.916558415629284,0.793251761801307,0.787945338850232,0.971263002611664,0.868608818925041,0.81104090437442,0.856061182042849,0.895164639352146,0.799612934102476,0.85743495268752,0.885789838501381,0.793026585100041,0.819036913050433,0.932810250876505,0.977092642468857,0.961863958155206,0.96397128999348,0.943112392389771,0.956827417010319,0.948615196346523,0.947710229857925,0.960509980850783,0.914548507122452,0.908958735804981,0.821447447197191,0.906866905248624,0.928124607793272
"16S_104",0.803512037525306,0.781771063318717,0.638164909740263,0.737865069787757,0.718445993577191,0.716815932938397,0,0.709006480662076,0.66280994880698,0.726697313650929,0.659060843293471,0.684418943777307,0.807708591061931,0.718786558071668,0.715363403500168,0.740750959183544,0.659029908016952,0.696492056231156,0.581168699649385,0.655116996142808,0.588292451683523,0.673111526380029,0.67818455535378,0.792092375320908,0.680683299312911,0.686053374920469,0.644803610756586,0.739292546419932,0.774964577471856,0.681979113698867,0.684470861869178,0.661092730311911,0.673746324349013,0.660566667837932,0.807653101953343,0.666886446567824,0.73864685214054,0.674658543907863,0.824609827410569,0.667532874291529,0.673756475117304,0.736599085002373,0.723378968658222,0.687659577124965,0.654576699245098,0.861486148948674,0.895456038071429,0.890766555394115,0.902395503994337,0.894286946127572,0.90336314658451,0.857188978773049,0.865592340665709,0.864795396354773,0.862997494744817,0.903273840217779,0.925976081491244,0.876640350427558,0.869669770466411,0.858441734151744,0.850817894459878,0.88202207074902,0.867584665012751,0.755042370432605,0.833049445459658,0.792142835370373,0.809098339378845,0.781208920995181,0.777006648449338,0.836393653165532,0.766438384783367,0.811115774412217,0.83612917125925,0.76243092055344,0.910446966039446,0.895272898705898,0.921971271977972,0.949830905424806,0.751670419636559,0.805540622363948,0.752283784800596,0.782367774990423,0.751690609870692,0.779631172248817,0.941355019291648,0.778651697595004,0.938152085395985,0.789440850565715,0.766298585799679,0.78321054926565,0.773607034550937,0.856517766453933,0.81097286793898,0.921889805589721,0.730900352067314,0.78616351852806,0.840498794814982,0.743098220321721,0.781643846435406,0.797816364716261,0.806156877815568,0.856749992006284,0.878163060852957,0.830685646575259,0.849113718817579,0.780192581854013,0.802234687658817,0.84487926391633,0.893010040143674,0.770911128377299,0.838029253201411,0.82756080538021,0.811848959283167,0.749339481541094,0.768179156711647,0.777470695673426,0.824719843624188,0.752520281652662,0.770370836374007,0.905129440377914,0.859186811821252,0.811194271273957,0.927959221832051,0.90081083915903,0.796822247202837,0.938492147453024,0.741049053667384,0.796227759674127,0.757861715200451,0.8674359538227,0.846405809369286,0.824404245702563,0.928955363458077,0.763098377283719,0.759373260910559,0.859090979542201,0.78061454252179,0.748368812700958,0.819107932674306,0.770397486453532,0.899993958464214,0.817883507235568,0.877910788317241,0.761758420352738,0.906322452002346,0.775873198260385,0.728265741751411,0.962681923433473,0.839959031658194,0.789037324661457,0.845194237612828,0.896017795156521,0.776056988680739,0.829208366706051,0.863419029429623,0.787025171898765,0.80090541234418,0.927047622431035,0.966448892265676,0.957555060503507,0.955780609127779,0.928793903793313,0.945020126827878,0.941863441843531,0.926288579183471,0.949726243200666,0.905928380285417,0.895495587476987,0.800797618483987,0.891808548913909,0.928047851079147
"16S_105",0.764479865582406,0.805953735648478,0.652053949091341,0.556669516983443,0.660974825580187,0.543930925075031,0.709006480662076,0,0.670092924303096,0.551230597219129,0.648632357049933,0.630224213943206,0.81496654821728,0.635908708117609,0.570577825564503,0.601274995385933,0.658754528049316,0.682372931983352,0.668777870744358,0.654900675382365,0.690297922719035,0.652596855757857,0.66378210256163,0.800444506157229,0.602691722420718,0.663893318637696,0.65481782440561,0.558290667047421,0.749022917859548,0.65334514298551,0.663226847177669,0.665189674494725,0.680593549945231,0.661281742889698,0.766044571555251,0.670376891278347,0.566198736814878,0.696533785916921,0.764264463502528,0.670163116127929,0.688795524518017,0.555803993717971,0.663442116393082,0.662250116123756,0.651641571508754,0.878742977762077,0.900722858237455,0.891152968330815,0.900790790354116,0.902189424031724,0.892029308270325,0.873493063956455,0.871043463330709,0.871367165442301,0.872815606164987,0.920124559990877,0.93281050809335,0.888202986207535,0.884815190639619,0.876944781086846,0.854191801929536,0.895870573181005,0.820543231339508,0.810597242586532,0.84059783410173,0.806784264119497,0.826578104386466,0.808926887882429,0.798123970199686,0.79551637894759,0.820945141229922,0.822998969899034,0.835185951119655,0.803544335632834,0.903667785377499,0.902727371302847,0.918882368901763,0.949145593256124,0.811464598699119,0.769184561811396,0.809377673828021,0.816829256246897,0.812647345585148,0.80697672888935,0.943300926766561,0.77863130363675,0.945302974567255,0.730144700868221,0.820933337754732,0.804225628537386,0.802048979753595,0.874379654686932,0.797629613365348,0.927851346343205,0.764677466354921,0.810464710056588,0.821520403697396,0.79330518074982,0.829767748315025,0.822356801449262,0.811891341359988,0.859941014647636,0.874032017895255,0.819003381635737,0.845648387114912,0.795334043836287,0.807360059482955,0.828341939914758,0.87088014845052,0.808875173516058,0.860246874251967,0.843957140881832,0.820346181538345,0.772746401659899,0.778381759755452,0.817992801849191,0.746884038784239,0.813006267367277,0.799285043596561,0.899872956917101,0.873369248030962,0.814216714548467,0.928967456925741,0.898189786770929,0.795069088577491,0.940934093015003,0.798163597649779,0.820360251175766,0.81089974048237,0.817360522261552,0.843165617730163,0.822320762900389,0.92876255259752,0.803132624234083,0.780604067787923,0.819616136144493,0.80652610937511,0.772572642331668,0.819006902406343,0.816517768794623,0.900458585622507,0.827669238186668,0.879088306328784,0.803455293308773,0.90478139998588,0.808356985533727,0.787892816937194,0.966012684771208,0.850625341116075,0.824417588624522,0.856958024023761,0.905061014179079,0.814455135042733,0.84237287957289,0.876479563203386,0.809962849818375,0.823157019266985,0.923346926418663,0.973666196088835,0.957044784243055,0.960912659465359,0.936855297521905,0.948786520506948,0.940609713800486,0.943873050214928,0.95520518933272,0.906652064635732,0.899357720020097,0.820833557322938,0.895613633208385,0.920225080477642
"16S_106",0.800849687806553,0.806758984524396,0.581676410165938,0.687092881878429,0.716434515910161,0.655512568436446,0.66280994880698,0.670092924303096,0,0.691236959680661,0.608432933478596,0.670432404551371,0.824685196055402,0.644268450703731,0.693606438097561,0.692288671367473,0.47763990029392,0.690623010051959,0.653673230398708,0.455511221726759,0.633706124477828,0.591875853492922,0.519928313790778,0.831317288427177,0.676315404318105,0.521285074866286,0.606287444313125,0.688740037842529,0.772605448100466,0.526489697638107,0.491548479601181,0.482968553394962,0.481414820196415,0.4732391303936,0.819544383280833,0.486198099214415,0.714596866728088,0.682689147213905,0.812410765821145,0.507525042245876,0.514804850677862,0.674400262757975,0.730193382683669,0.519321442476479,0.610376249085745,0.878819717388284,0.907801824547711,0.911141838106513,0.924580632068737,0.921835614141998,0.919659412194883,0.887148904144694,0.872587695452667,0.874257485630172,0.847885412216926,0.879259932249147,0.93992322101129,0.864518152609947,0.855803195158138,0.845014638008859,0.85179674111049,0.855439699192447,0.872881415940483,0.722941766162474,0.834251570058144,0.823311179847744,0.841846741672076,0.795257281669509,0.788536660659583,0.851012133311265,0.760611047767044,0.825306236285708,0.860650781278276,0.743877387564615,0.927670020638003,0.922232562313541,0.939302684078752,0.957834112689419,0.726051369649038,0.807458304213903,0.749004742062548,0.806753610820238,0.738401108949846,0.782513342138523,0.955213516649335,0.792076871045746,0.951510775998407,0.7940260416033,0.747420577266164,0.811154770646601,0.79830357273061,0.88120297525364,0.81704138155751,0.927036346827723,0.737415101623459,0.795213198976857,0.853040218414432,0.730935282618786,0.810872221843216,0.808611477550644,0.839032915168583,0.8728447713559,0.892244648585112,0.849846362977368,0.870312372068057,0.783356250053025,0.804014648850183,0.869470723844026,0.903693556819343,0.753635446393191,0.869457707584539,0.845560325061298,0.832170867828329,0.767898920507323,0.790825038134069,0.802982227972049,0.821192087940513,0.736112271430393,0.815195755004736,0.922479262363938,0.882645561700138,0.846392645558634,0.939122069438692,0.919180802218568,0.807141462106095,0.949420748411623,0.718345747088146,0.816797064288642,0.785763378281016,0.887414589899679,0.866280336640697,0.8464112858752,0.947496170052462,0.76424279807668,0.764439438791918,0.872198418819206,0.807680278889316,0.765519961200262,0.84813103468957,0.778300596803329,0.9126864575448,0.846382542300569,0.892553845975631,0.773833282399204,0.924254677482433,0.791113287102385,0.719743083301211,0.96813088402007,0.870243320369126,0.818415769061193,0.856971227871801,0.910650578375889,0.803938289963826,0.846290669376806,0.88910791498455,0.800211020591901,0.820357312888941,0.94331511024734,0.972446513617456,0.967658790925243,0.96766052537436,0.948243228075426,0.956427341983677,0.95143690203954,0.940815744647704,0.964652130823705,0.931525362862993,0.916242024008546,0.817349059031695,0.907119334052746,0.942468863846292
